BR,PRODUCT,TYPE,ARGNO,DEALNO,SEQ,GLNO,COSTCENT,CCY,BEIND,CODE,QUAL,EFFDATE,POSTDATE,CMNE,DRCRIND,AMOUNT,SMEANS,SACCT,DESCR,DWH_ENTRY_DATE
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,25/11/2025,25/11/2025,HMGGBLDN  ,DR,641.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,26/11/2025,26/11/2025,HMGGBLDN  ,DR,641.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,27/11/2025,27/11/2025,HMGGBLDN  ,DR,641.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,28/11/2025,28/11/2025,HMGGBLDN  ,DR,1923.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,01/12/2025,01/12/2025,HMGGBLDN  ,DR,641.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,02/12/2025,02/12/2025,HMGGBLDN  ,DR,641.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,03/12/2025,03/12/2025,HMGGBLDN  ,DR,641.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/12/2025,04/12/2025,HMGGBLDN  ,DR,641.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,05/12/2025,05/12/2025,HMGGBLDN  ,DR,1925.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,08/12/2025,08/12/2025,HMGGBLDN  ,DR,642.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,09/12/2025,09/12/2025,HMGGBLDN  ,DR,642.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/12/2025,10/12/2025,HMGGBLDN  ,DR,642.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,11/12/2025,11/12/2025,HMGGBLDN  ,DR,642.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,12/12/2025,12/12/2025,HMGGBLDN  ,DR,1309.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,15/12/2025,15/12/2025,HMGGBLDN  ,DR,642.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,16/12/2025,16/12/2025,HMGGBLDN  ,DR,642.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/12/2025,17/12/2025,HMGGBLDN  ,DR,642.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,18/12/2025,18/12/2025,HMGGBLDN  ,DR,642.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/12/2025,19/12/2025,HMGGBLDN  ,DR,1928.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,22/12/2025,22/12/2025,HMGGBLDN  ,DR,643.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,23/12/2025,23/12/2025,HMGGBLDN  ,DR,643.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,24/12/2025,24/12/2025,HMGGBLDN  ,DR,3215.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,29/12/2025,29/12/2025,HMGGBLDN  ,DR,643.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,30/12/2025,30/12/2025,HMGGBLDN  ,DR,643.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,31/12/2025,31/12/2025,HMGGBLDN  ,DR,643.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920007,0,14200001TBB    ,1000000000,GBP,0,2340,+,02/01/2026,02/01/2026,HMGGBLDN  ,DR,2574.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,24/11/2025,24/11/2025,HMGGBLDN  ,DR,435.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,25/11/2025,25/11/2025,HMGGBLDN  ,DR,435.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,26/11/2025,26/11/2025,HMGGBLDN  ,DR,435.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,27/11/2025,27/11/2025,HMGGBLDN  ,DR,435.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,28/11/2025,28/11/2025,HMGGBLDN  ,DR,1307.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,01/12/2025,01/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,02/12/2025,02/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,03/12/2025,03/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/12/2025,04/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,05/12/2025,05/12/2025,HMGGBLDN  ,DR,1308.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,08/12/2025,08/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,09/12/2025,09/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/12/2025,10/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,11/12/2025,11/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,15/12/2025,15/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,16/12/2025,16/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/12/2025,17/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,18/12/2025,18/12/2025,HMGGBLDN  ,DR,436.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/12/2025,19/12/2025,HMGGBLDN  ,DR,1310.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,22/12/2025,22/12/2025,HMGGBLDN  ,DR,437.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,23/12/2025,23/12/2025,HMGGBLDN  ,DR,4490.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,24/12/2025,24/12/2025,HMGGBLDN  ,DR,22458.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,29/12/2025,29/12/2025,HMGGBLDN  ,DR,4493.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,30/12/2025,30/12/2025,HMGGBLDN  ,DR,4494.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,31/12/2025,31/12/2025,HMGGBLDN  ,DR,4494.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920006,0,14200001TBB    ,1000000000,GBP,0,2340,+,02/01/2026,02/01/2026,HMGGBLDN  ,DR,17981.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/11/2025,10/11/2025,HMGGBLDN  ,DR,435.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,11/11/2025,11/11/2025,HMGGBLDN  ,DR,435.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,12/11/2025,12/11/2025,HMGGBLDN  ,DR,435.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,13/11/2025,13/11/2025,HMGGBLDN  ,DR,435.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,14/11/2025,14/11/2025,HMGGBLDN  ,DR,1305.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/11/2025,17/11/2025,HMGGBLDN  ,DR,640.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,18/11/2025,18/11/2025,HMGGBLDN  ,DR,640.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/11/2025,19/11/2025,HMGGBLDN  ,DR,640.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,20/11/2025,20/11/2025,HMGGBLDN  ,DR,640.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,21/11/2025,21/11/2025,HMGGBLDN  ,DR,1922.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,24/11/2025,24/11/2025,HMGGBLDN  ,DR,530.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,25/11/2025,25/11/2025,HMGGBLDN  ,DR,530.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,26/11/2025,26/11/2025,HMGGBLDN  ,DR,530.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,27/11/2025,27/11/2025,HMGGBLDN  ,DR,530.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,28/11/2025,28/11/2025,HMGGBLDN  ,DR,1592.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,01/12/2025,01/12/2025,HMGGBLDN  ,DR,531.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,02/12/2025,02/12/2025,HMGGBLDN  ,DR,531.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,03/12/2025,03/12/2025,HMGGBLDN  ,DR,531.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920008,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/12/2025,04/12/2025,HMGGBLDN  ,DR,531.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,29/10/2025,29/10/2025,HMGGBLDN  ,DR,434.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,30/10/2025,30/10/2025,HMGGBLDN  ,DR,434.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,31/10/2025,31/10/2025,HMGGBLDN  ,DR,434.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/11/2025,04/11/2025,HMGGBLDN  ,DR,434.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,05/11/2025,05/11/2025,HMGGBLDN  ,DR,434.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,06/11/2025,06/11/2025,HMGGBLDN  ,DR,434.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,07/11/2025,07/11/2025,HMGGBLDN  ,DR,1304.00,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/11/2025,10/11/2025,HMGGBLDN  ,DR,640.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,11/11/2025,11/11/2025,HMGGBLDN  ,DR,640.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,12/11/2025,12/11/2025,HMGGBLDN  ,DR,640.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,13/11/2025,13/11/2025,HMGGBLDN  ,DR,640.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,14/11/2025,14/11/2025,HMGGBLDN  ,DR,1920.00,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/11/2025,17/11/2025,HMGGBLDN  ,DR,530.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,18/11/2025,18/11/2025,HMGGBLDN  ,DR,530.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/11/2025,19/11/2025,HMGGBLDN  ,DR,530.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,20/11/2025,20/11/2025,HMGGBLDN  ,DR,530.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,21/11/2025,21/11/2025,HMGGBLDN  ,DR,1590.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,24/11/2025,24/11/2025,HMGGBLDN  ,DR,527.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,25/11/2025,25/11/2025,HMGGBLDN  ,DR,527.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,26/11/2025,26/11/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,27/11/2025,27/11/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,28/11/2025,28/11/2025,HMGGBLDN  ,DR,1583.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,01/12/2025,01/12/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,02/12/2025,02/12/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,03/12/2025,03/12/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,04/12/2025,04/12/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,05/12/2025,05/12/2025,HMGGBLDN  ,DR,1584.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,08/12/2025,08/12/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,09/12/2025,09/12/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,10/12/2025,10/12/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,11/12/2025,11/12/2025,HMGGBLDN  ,DR,528.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,12/12/2025,12/12/2025,HMGGBLDN  ,DR,1594.00,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,15/12/2025,15/12/2025,HMGGBLDN  ,DR,529.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,16/12/2025,16/12/2025,HMGGBLDN  ,DR,529.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,17/12/2025,17/12/2025,HMGGBLDN  ,DR,529.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,18/12/2025,18/12/2025,HMGGBLDN  ,DR,529.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,19/12/2025,19/12/2025,HMGGBLDN  ,DR,1587.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,22/12/2025,22/12/2025,HMGGBLDN  ,DR,529.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,23/12/2025,23/12/2025,HMGGBLDN  ,DR,529.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
1,SECUR ,TB,2,920009,0,14200001TBB    ,1000000000,GBP,0,2340,+,24/12/2025,24/12/2025,HMGGBLDN  ,DR,2646.00,       ,               ,GB00BSGNJZ64        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56
