BR,PRODUCT,TYPE,ARGNO,DEALNO,SEQ,GLNO,COSTCENT,CCY,BEIND,CODE,QUAL,EFFDATE,POSTDATE,CMNE,DRCRIND,AMOUNT,SMEANS,SACCT,DESCR,DWH_ENTRY_DATE,BR_1,COST,CCY_1,INVTYPE,PORT,SECID,ACCROUTST,ACCROUTSTYST,AMORTNEXTMNTH,PMEDSCINCEXP,PYEDSCINCEXP,TDYDSCINCEXP,YSTDSCINCEXP,AVGCOST,AVGCOSTYST,INTNEXTMONTH,PMEINTINCEXP,PYEINTINCEXP,TDYINTINCEXP,YSTINTINCEXP,INVADYAMT,MKTVAL,MKTVALYST,PRINAMT,PRINAMTYST,PRODUCT_1,PRODTYPE,PURCHAVGCOST,PURCHQTY,QTY,QTYYST,SALEAVGCOST,SALEQTY,SETTAVGCOST,SETTAVGCOSTYST,SETTQTY,SETTQTYYST,UNAMORTAMT,UNAMORTAMTYST,TDYSALEGAIN,YSTSALEGAIN,PMESALEGAIN,PYESALEGAIN,TDYMTM,YSTMTM,PMEMTM,PYEMTM,CLSGPRICE_8,INTPAYAMT,TDYUGLAMT,YSTUGLAMT,PMEUGLAMT,PYEUGLAMT,TDACCROUTST,TDACCROUTSTYST,SETTPURCHINTAMT,SETTPURCHINTAMTYST,TDSETTPURCHINTAMT,TDSETTPURCHINTAMTYST,TDYINFADJAMT,YSTINFADJAMT,PMEINFADJAMT,PYEINFADJAMT,ADJNOMAMT,ADJNOMAMTYST,TDPRINAMT,TDPRINAMTYST,TDUNAMORTAMT,TDUNAMORTAMTYST,TDBOOKVALUE,TDBOOKVALUEYST,TDMARKETVALUE,TDMARKETVALUEYST,ADJTDBOOKVAL,ADJTDBOOKVALYST,ADJTDMTMPYE,ADJTDMTMPME,ADJTDMTM,ADJTDMTMYST,TDRGLADJPYE,TDRGLADJPME,TDRGLADJ,TDRGLADJYST,ADJTDMKTVAL,ADJTDMKTVALYST,DWH_ENTRY_DATE_1
01,SECUR ,TB,2  ,0920006 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,18/12/2025 00:00:00.000000,18/12/2025 00:00:00.000000,HMGGBLDN  ,DR,436,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920006 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,19/12/2025 00:00:00.000000,19/12/2025 00:00:00.000000,HMGGBLDN  ,DR,"1,310",       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920006 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,22/12/2025 00:00:00.000000,22/12/2025 00:00:00.000000,HMGGBLDN  ,DR,437,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920006 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,23/12/2025 00:00:00.000000,23/12/2025 00:00:00.000000,HMGGBLDN  ,DR,"4,490",       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920006 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,24/12/2025 00:00:00.000000,24/12/2025 00:00:00.000000,HMGGBLDN  ,DR,"22,458",       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920006 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,29/12/2025 00:00:00.000000,29/12/2025 00:00:00.000000,HMGGBLDN  ,DR,"4,493",       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920006 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,30/12/2025 00:00:00.000000,30/12/2025 00:00:00.000000,HMGGBLDN  ,DR,"4,494",       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920006 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,31/12/2025 00:00:00.000000,31/12/2025 00:00:00.000000,HMGGBLDN  ,DR,"4,494",       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920006 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,02/01/2026 00:00:00.000000,02/01/2026 00:00:00.000000,HMGGBLDN  ,DR,"17,981",       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,10/11/2025 00:00:00.000000,10/11/2025 00:00:00.000000,HMGGBLDN  ,DR,435,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,11/11/2025 00:00:00.000000,11/11/2025 00:00:00.000000,HMGGBLDN  ,DR,435,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,12/11/2025 00:00:00.000000,12/11/2025 00:00:00.000000,HMGGBLDN  ,DR,435,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,13/11/2025 00:00:00.000000,13/11/2025 00:00:00.000000,HMGGBLDN  ,DR,435,       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,14/11/2025 00:00:00.000000,14/11/2025 00:00:00.000000,HMGGBLDN  ,DR,"1,305",       ,               ,GB00BSGN6G62        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGN6G62        ,0,0,0,"68,280","68,280","86,261","68,280","-43,882,255","-43,882,255",0,0,0,0,0,0,"-43,967,614","-43,953,762","-44,000,000","-44,000,000",SECUR ,TB,"-43,950,536","44,000,000","44,000,000","44,000,000",0,0,"-43,968,516","-43,950,536","44,000,000","44,000,000","-31,484","-49,464",0,0,0,0,-902,"3,226","3,226","3,226",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-44,000,000","-44,000,000","-31,484","-49,464","-43,968,516","-43,950,536","-43,967,614","-43,953,762","-43,968,516","-43,950,536","3,226","3,226",-902,"3,226",0,0,0,0,"-43,967,614","-43,953,762",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,17/11/2025 00:00:00.000000,17/11/2025 00:00:00.000000,HMGGBLDN  ,DR,640,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNDQ53        ,0,0,0,"33,361","33,361","35,935","33,361","-5,946,017","-5,946,017",0,0,0,0,0,0,"-5,982,529","-5,980,682","-6,000,000","-6,000,000",SECUR ,TB,"-5,979,377","6,000,000","6,000,000","6,000,000",0,0,"-5,981,951","-5,979,377","6,000,000","6,000,000","-18,049","-20,623",0,0,0,0,577,"1,304","1,304","1,304",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,000,000","-6,000,000","-18,049","-20,623","-5,981,951","-5,979,377","-5,982,529","-5,980,682","-5,981,951","-5,979,377","1,304","1,304",577,"1,304",0,0,0,0,"-5,982,529","-5,980,682",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,18/11/2025 00:00:00.000000,18/11/2025 00:00:00.000000,HMGGBLDN  ,DR,640,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNDQ53        ,0,0,0,"33,361","33,361","35,935","33,361","-5,946,017","-5,946,017",0,0,0,0,0,0,"-5,982,529","-5,980,682","-6,000,000","-6,000,000",SECUR ,TB,"-5,979,377","6,000,000","6,000,000","6,000,000",0,0,"-5,981,951","-5,979,377","6,000,000","6,000,000","-18,049","-20,623",0,0,0,0,577,"1,304","1,304","1,304",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,000,000","-6,000,000","-18,049","-20,623","-5,981,951","-5,979,377","-5,982,529","-5,980,682","-5,981,951","-5,979,377","1,304","1,304",577,"1,304",0,0,0,0,"-5,982,529","-5,980,682",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,19/11/2025 00:00:00.000000,19/11/2025 00:00:00.000000,HMGGBLDN  ,DR,640,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNDQ53        ,0,0,0,"33,361","33,361","35,935","33,361","-5,946,017","-5,946,017",0,0,0,0,0,0,"-5,982,529","-5,980,682","-6,000,000","-6,000,000",SECUR ,TB,"-5,979,377","6,000,000","6,000,000","6,000,000",0,0,"-5,981,951","-5,979,377","6,000,000","6,000,000","-18,049","-20,623",0,0,0,0,577,"1,304","1,304","1,304",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,000,000","-6,000,000","-18,049","-20,623","-5,981,951","-5,979,377","-5,982,529","-5,980,682","-5,981,951","-5,979,377","1,304","1,304",577,"1,304",0,0,0,0,"-5,982,529","-5,980,682",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,20/11/2025 00:00:00.000000,20/11/2025 00:00:00.000000,HMGGBLDN  ,DR,640,       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNDQ53        ,0,0,0,"33,361","33,361","35,935","33,361","-5,946,017","-5,946,017",0,0,0,0,0,0,"-5,982,529","-5,980,682","-6,000,000","-6,000,000",SECUR ,TB,"-5,979,377","6,000,000","6,000,000","6,000,000",0,0,"-5,981,951","-5,979,377","6,000,000","6,000,000","-18,049","-20,623",0,0,0,0,577,"1,304","1,304","1,304",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,000,000","-6,000,000","-18,049","-20,623","-5,981,951","-5,979,377","-5,982,529","-5,980,682","-5,981,951","-5,979,377","1,304","1,304",577,"1,304",0,0,0,0,"-5,982,529","-5,980,682",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,21/11/2025 00:00:00.000000,21/11/2025 00:00:00.000000,HMGGBLDN  ,DR,"1,922",       ,               ,GB00BSGNDQ53        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNDQ53        ,0,0,0,"33,361","33,361","35,935","33,361","-5,946,017","-5,946,017",0,0,0,0,0,0,"-5,982,529","-5,980,682","-6,000,000","-6,000,000",SECUR ,TB,"-5,979,377","6,000,000","6,000,000","6,000,000",0,0,"-5,981,951","-5,979,377","6,000,000","6,000,000","-18,049","-20,623",0,0,0,0,577,"1,304","1,304","1,304",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-6,000,000","-6,000,000","-18,049","-20,623","-5,981,951","-5,979,377","-5,982,529","-5,980,682","-5,981,951","-5,979,377","1,304","1,304",577,"1,304",0,0,0,0,"-5,982,529","-5,980,682",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,24/11/2025 00:00:00.000000,24/11/2025 00:00:00.000000,HMGGBLDN  ,DR,530,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNGR75        ,0,0,0,"23,898","23,898","26,028","23,898","-4,955,296","-4,955,296",0,0,0,0,0,0,"-4,981,933","-4,980,388","-5,000,000","-5,000,000",SECUR ,TB,"-4,979,195","5,000,000","5,000,000","5,000,000",0,0,"-4,981,325","-4,979,195","5,000,000","5,000,000","-18,675","-20,805",0,0,0,0,608,"1,193","1,193","1,193",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,000,000","-5,000,000","-18,675","-20,805","-4,981,325","-4,979,195","-4,981,933","-4,980,388","-4,981,325","-4,979,195","1,193","1,193",608,"1,193",0,0,0,0,"-4,981,933","-4,980,388",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,25/11/2025 00:00:00.000000,25/11/2025 00:00:00.000000,HMGGBLDN  ,DR,530,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNGR75        ,0,0,0,"23,898","23,898","26,028","23,898","-4,955,296","-4,955,296",0,0,0,0,0,0,"-4,981,933","-4,980,388","-5,000,000","-5,000,000",SECUR ,TB,"-4,979,195","5,000,000","5,000,000","5,000,000",0,0,"-4,981,325","-4,979,195","5,000,000","5,000,000","-18,675","-20,805",0,0,0,0,608,"1,193","1,193","1,193",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,000,000","-5,000,000","-18,675","-20,805","-4,981,325","-4,979,195","-4,981,933","-4,980,388","-4,981,325","-4,979,195","1,193","1,193",608,"1,193",0,0,0,0,"-4,981,933","-4,980,388",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,26/11/2025 00:00:00.000000,26/11/2025 00:00:00.000000,HMGGBLDN  ,DR,530,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNGR75        ,0,0,0,"23,898","23,898","26,028","23,898","-4,955,296","-4,955,296",0,0,0,0,0,0,"-4,981,933","-4,980,388","-5,000,000","-5,000,000",SECUR ,TB,"-4,979,195","5,000,000","5,000,000","5,000,000",0,0,"-4,981,325","-4,979,195","5,000,000","5,000,000","-18,675","-20,805",0,0,0,0,608,"1,193","1,193","1,193",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,000,000","-5,000,000","-18,675","-20,805","-4,981,325","-4,979,195","-4,981,933","-4,980,388","-4,981,325","-4,979,195","1,193","1,193",608,"1,193",0,0,0,0,"-4,981,933","-4,980,388",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,27/11/2025 00:00:00.000000,27/11/2025 00:00:00.000000,HMGGBLDN  ,DR,530,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNGR75        ,0,0,0,"23,898","23,898","26,028","23,898","-4,955,296","-4,955,296",0,0,0,0,0,0,"-4,981,933","-4,980,388","-5,000,000","-5,000,000",SECUR ,TB,"-4,979,195","5,000,000","5,000,000","5,000,000",0,0,"-4,981,325","-4,979,195","5,000,000","5,000,000","-18,675","-20,805",0,0,0,0,608,"1,193","1,193","1,193",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,000,000","-5,000,000","-18,675","-20,805","-4,981,325","-4,979,195","-4,981,933","-4,980,388","-4,981,325","-4,979,195","1,193","1,193",608,"1,193",0,0,0,0,"-4,981,933","-4,980,388",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,28/11/2025 00:00:00.000000,28/11/2025 00:00:00.000000,HMGGBLDN  ,DR,"1,592",       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNGR75        ,0,0,0,"23,898","23,898","26,028","23,898","-4,955,296","-4,955,296",0,0,0,0,0,0,"-4,981,933","-4,980,388","-5,000,000","-5,000,000",SECUR ,TB,"-4,979,195","5,000,000","5,000,000","5,000,000",0,0,"-4,981,325","-4,979,195","5,000,000","5,000,000","-18,675","-20,805",0,0,0,0,608,"1,193","1,193","1,193",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,000,000","-5,000,000","-18,675","-20,805","-4,981,325","-4,979,195","-4,981,933","-4,980,388","-4,981,325","-4,979,195","1,193","1,193",608,"1,193",0,0,0,0,"-4,981,933","-4,980,388",01/02/2026 18:57:42
01,SECUR ,TB,2  ,0920008 ,0   ,14200001TBB    ,1000000000,GBP,0,2340,+,01/12/2025 00:00:00.000000,01/12/2025 00:00:00.000000,HMGGBLDN  ,DR,531,       ,               ,GB00BSGNGR75        |BCAP|1000000000|H|AMORT                          ,01/02/2026 18:56:32,01,1000000000,GBP,H,BCAP,GB00BSGNGR75        ,0,0,0,"23,898","23,898","26,028","23,898","-4,955,296","-4,955,296",0,0,0,0,0,0,"-4,981,933","-4,980,388","-5,000,000","-5,000,000",SECUR ,TB,"-4,979,195","5,000,000","5,000,000","5,000,000",0,0,"-4,981,325","-4,979,195","5,000,000","5,000,000","-18,675","-20,805",0,0,0,0,608,"1,193","1,193","1,193",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-5,000,000","-5,000,000","-18,675","-20,805","-4,981,325","-4,979,195","-4,981,933","-4,980,388","-4,981,325","-4,979,195","1,193","1,193",608,"1,193",0,0,0,0,"-4,981,933","-4,980,388",01/02/2026 18:57:42
